ts,strategy_id,symbol,event_type,market_state,regime,alpha_mode,reason,confidence,rr,compliance_ok,run_id,side,realized_r,hold_minutes
2026-03-11 23:49:03,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:49:07,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:49:07,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:49:11,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:49:11,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:49:16,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:49:16,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:49:20,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:49:20,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:49:25,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:49:25,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:49:29,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:49:29,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:49:34,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:49:34,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:49:38,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:49:38,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:49:42,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:49:42,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:49:47,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:49:47,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:49:51,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:49:51,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:49:56,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:49:56,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:50:00,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:50:00,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:50:05,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:50:05,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:50:09,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:50:09,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:50:14,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:50:14,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:50:18,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:50:18,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:50:23,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:50:23,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:50:27,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:50:27,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:50:32,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:50:32,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:50:36,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:50:36,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:50:41,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:50:41,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:50:45,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:50:45,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:50:50,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:50:50,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:50:54,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:50:54,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:50:59,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:50:59,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:51:03,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:51:03,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:51:07,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:51:07,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:51:12,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:51:12,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:51:16,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:51:16,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:51:21,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:51:21,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:51:25,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:51:25,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:51:30,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:51:30,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:51:34,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:51:34,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:51:39,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:51:39,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:51:43,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:51:43,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:51:48,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:51:48,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:51:52,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:51:52,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:51:57,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:51:57,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:52:01,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:52:01,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:52:05,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:52:05,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:52:10,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:52:10,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:52:14,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:52:14,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:52:19,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:52:19,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:52:23,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:52:23,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:52:28,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:52:28,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:52:32,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:52:32,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:52:37,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:52:37,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:52:41,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:52:41,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:52:46,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:52:46,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:52:50,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:52:50,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:52:55,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:52:55,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:52:59,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:52:59,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:53:04,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:53:04,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:53:08,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:53:08,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:53:13,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:53:13,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:53:18,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:53:18,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:53:22,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:53:22,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:53:27,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:53:27,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:53:31,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:53:31,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:53:36,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:53:36,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:53:40,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:53:40,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:53:45,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:53:45,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:53:49,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:53:49,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:53:54,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:53:54,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:53:58,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:53:58,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:54:03,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:54:03,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:54:07,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:54:07,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:54:12,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:54:12,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:54:16,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:54:16,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:54:20,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:54:20,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:54:25,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:54:25,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:54:29,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:54:29,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:54:34,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:54:34,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:54:39,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:54:39,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:54:43,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:54:43,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:54:47,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:54:47,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:54:52,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:54:52,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:54:56,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:54:56,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:55:01,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:55:01,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:55:05,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:55:05,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:55:10,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-11 23:55:10,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
